16;16*16;0.00860665
16;32*32;0.00467095
16;64*64;0.00279872
16;128*128;0.00808983
16;256*256;0.00409281
16;512*512;0.0105797
16;1024*1024;0.0617777
16;2048*2048;0.376572
16;4096*4096;2.57571
