64;16*16;0.000940871
64;32*32;0.000973678
64;64*64;0.00136712
64;128*128;0.00128312
64;256*256;0.00249937
64;512*512;0.00844586
64;1024*1024;0.0437086
64;2048*2048;0.245213
64;4096*4096;1.59161
