32;16*16;0.00130377
32;32*32;0.00113449
32;64*64;0.0012008
32;128*128;0.0017169
32;256*256;0.00280492
32;512*512;0.00841436
32;1024*1024;0.0433305
32;2048*2048;0.2891
32;4096*4096;1.74757
