128;16*16;0.00152268
128;32*32;0.00140336
128;64*64;0.00160065
128;128*128;0.00200295
128;256*256;0.00229893
128;512*512;0.0080616
128;1024*1024;0.0405645
128;2048*2048;0.258599
128;4096*4096;1.6807
