256;16*16;0.00527678
256;32*32;0.00546391
256;64*64;0.00503271
256;128*128;0.00524368
256;256*256;0.00468469
256;512*512;0.00643251
256;1024*1024;0.0397573
256;2048*2048;0.254833
256;4096*4096;1.65674
